timestamp,location,vehicle_count,hour_of_day,day_of_week,congestion_level
2015-12-08 14:00:00,1,26,14,Tuesday,Medium
2017-01-06 00:00:00,1,61,0,Friday,High
2016-01-29 13:00:00,1,31,13,Friday,High
2016-12-22 02:00:00,2,16,2,Thursday,Low
2016-10-08 21:00:00,1,41,21,Saturday,High
2017-01-23 09:00:00,3,11,9,Monday,Low
2016-12-02 14:00:00,1,86,14,Friday,High
2017-06-30 14:00:00,1,104,14,Friday,High
2017-01-18 07:00:00,1,48,7,Wednesday,High
2017-06-19 05:00:00,3,9,5,Monday,Low
2017-05-15 19:00:00,2,36,19,Monday,High
2015-11-17 00:00:00,2,11,0,Tuesday,Low
2017-04-11 12:00:00,1,90,12,Tuesday,High
2017-01-14 09:00:00,3,10,9,Saturday,Low
2017-01-20 11:00:00,1,70,11,Friday,High
2017-05-08 16:00:00,3,22,16,Monday,Medium
2016-08-02 15:00:00,1,59,15,Tuesday,High
2017-05-23 18:00:00,4,10,18,Tuesday,Low
2017-03-04 03:00:00,1,40,3,Saturday,High
2017-05-19 16:00:00,2,38,16,Friday,High
2017-04-01 22:00:00,3,42,22,Saturday,High
2017-06-13 14:00:00,4,12,14,Tuesday,Low
2016-10-09 02:00:00,2,9,2,Sunday,Low
2016-11-18 16:00:00,3,22,16,Friday,Medium
2017-01-08 14:00:00,1,62,14,Sunday,High
2016-06-10 22:00:00,1,36,22,Friday,High
2017-02-25 15:00:00,4,7,15,Saturday,Low
2017-03-30 09:00:00,1,61,9,Thursday,High
2016-06-26 12:00:00,3,9,12,Sunday,Low
2016-02-26 14:00:00,3,38,14,Friday,High
2016-02-17 18:00:00,1,44,18,Wednesday,High
2017-01-24 00:00:00,4,8,0,Tuesday,Low
2016-03-10 04:00:00,2,9,4,Thursday,Low
2017-02-04 23:00:00,1,59,23,Saturday,High
2016-11-16 08:00:00,1,44,8,Wednesday,High
2016-08-02 16:00:00,3,15,16,Tuesday,Low
2016-03-20 16:00:00,2,7,16,Sunday,Low
2017-05-20 22:00:00,2,23,22,Saturday,Medium
2016-01-05 02:00:00,2,7,2,Tuesday,Low
2016-06-30 16:00:00,1,49,16,Thursday,High
2017-05-26 00:00:00,1,85,0,Friday,High
2016-08-06 01:00:00,1,34,1,Saturday,High
2016-02-14 13:00:00,1,18,13,Sunday,Low
2017-05-17 22:00:00,1,86,22,Wednesday,High
2017-02-26 07:00:00,4,6,7,Sunday,Low
2017-01-21 06:00:00,1,31,6,Saturday,High
2016-03-31 16:00:00,1,40,16,Thursday,High
2016-04-18 18:00:00,3,18,18,Monday,Low
2017-02-14 23:00:00,1,65,23,Tuesday,High
2016-10-26 01:00:00,2,17,1,Wednesday,Low
2017-04-24 23:00:00,1,81,23,Monday,High
2017-06-02 16:00:00,3,21,16,Friday,Medium
2016-07-23 11:00:00,3,55,11,Saturday,High
2016-05-08 14:00:00,2,7,14,Sunday,Low
2017-02-10 21:00:00,1,81,21,Friday,High
2016-03-29 16:00:00,1,38,16,Tuesday,High
2015-11-16 06:00:00,3,3,6,Monday,Low
2017-06-18 23:00:00,1,59,23,Sunday,High
2016-12-23 09:00:00,2,13,9,Friday,Low
2016-05-13 08:00:00,1,27,8,Friday,Medium
2016-08-18 16:00:00,1,53,16,Thursday,High
2016-12-02 19:00:00,1,85,19,Friday,High
2016-07-11 15:00:00,1,66,15,Monday,High
2017-05-08 08:00:00,1,53,8,Monday,High
2016-05-19 13:00:00,2,15,13,Thursday,Low
2017-01-09 22:00:00,2,20,22,Monday,Medium
2017-04-05 07:00:00,3,12,7,Wednesday,Low
2017-01-01 12:00:00,2,6,12,Sunday,Low
2016-02-22 21:00:00,1,40,21,Monday,High
2016-11-20 22:00:00,2,14,22,Sunday,Low
2016-08-09 11:00:00,3,14,11,Tuesday,Low
2016-02-05 02:00:00,2,8,2,Friday,Low
2016-04-03 23:00:00,2,9,23,Sunday,Low
2017-06-07 03:00:00,1,57,3,Wednesday,High
2017-02-22 14:00:00,1,86,14,Wednesday,High
2015-12-22 01:00:00,1,20,1,Tuesday,Medium
2016-01-20 07:00:00,3,8,7,Wednesday,Low
2016-02-22 15:00:00,3,19,15,Monday,Low
2016-10-23 11:00:00,1,39,11,Sunday,High
2016-08-17 11:00:00,1,56,11,Wednesday,High
2017-02-17 15:00:00,1,71,15,Friday,High
2017-06-11 13:00:00,1,53,13,Sunday,High
2016-05-10 19:00:00,2,16,19,Tuesday,Low
2016-01-22 21:00:00,1,34,21,Friday,High
2016-11-27 21:00:00,3,13,21,Sunday,Low
2016-12-13 18:00:00,1,76,18,Tuesday,High
2017-06-17 22:00:00,1,54,22,Saturday,High
2016-08-07 21:00:00,1,34,21,Sunday,High
2016-12-28 06:00:00,1,29,6,Wednesday,Medium
2016-01-19 14:00:00,1,38,14,Tuesday,High
2015-11-17 22:00:00,3,10,22,Tuesday,Low
2016-02-09 05:00:00,1,19,5,Tuesday,Low
2017-01-03 16:00:00,1,77,16,Tuesday,High
2016-06-01 18:00:00,1,47,18,Wednesday,High
2016-08-16 22:00:00,1,51,22,Tuesday,High
2016-07-15 16:00:00,1,47,16,Friday,High
2016-04-27 16:00:00,1,38,16,Wednesday,High
2016-07-12 09:00:00,3,6,9,Tuesday,Low
2016-06-17 13:00:00,3,13,13,Friday,Low
2017-03-13 12:00:00,3,16,12,Monday,Low
2017-06-05 23:00:00,1,83,23,Monday,High
2017-06-29 06:00:00,3,8,6,Thursday,Low
2016-02-22 01:00:00,1,21,1,Monday,Medium
2017-05-08 04:00:00,1,35,4,Monday,High
2016-05-26 02:00:00,1,26,2,Thursday,Medium
2017-04-02 09:00:00,1,45,9,Sunday,High
2016-08-02 08:00:00,2,9,8,Tuesday,Low
2017-06-06 19:00:00,1,136,19,Tuesday,High
2016-04-24 01:00:00,3,24,1,Sunday,Medium
2017-03-11 02:00:00,4,2,2,Saturday,Low
2016-03-10 21:00:00,3,28,21,Thursday,Medium
2017-02-21 04:00:00,3,8,4,Tuesday,Low
2016-08-13 17:00:00,2,9,17,Saturday,Low
2016-06-18 04:00:00,2,9,4,Saturday,Low
2016-02-14 09:00:00,2,6,9,Sunday,Low
2017-05-06 05:00:00,3,6,5,Saturday,Low
2017-02-14 23:00:00,1,65,23,Tuesday,High
2016-07-01 21:00:00,2,16,21,Friday,Low
2016-02-21 14:00:00,2,8,14,Sunday,Low
2016-04-29 12:00:00,3,35,12,Friday,High
2016-02-12 08:00:00,2,8,8,Friday,Low
2017-04-19 23:00:00,2,32,23,Wednesday,High
2016-05-21 01:00:00,2,10,1,Saturday,Low
2016-10-13 22:00:00,1,66,22,Thursday,High
2016-07-31 09:00:00,1,28,9,Sunday,Medium
2016-08-24 19:00:00,3,58,19,Wednesday,High
2016-03-31 19:00:00,3,9,19,Thursday,Low
2016-12-11 10:00:00,1,36,10,Sunday,High
2017-04-21 03:00:00,1,43,3,Friday,High
2017-04-02 12:00:00,4,6,12,Sunday,Low
2017-04-12 01:00:00,3,14,1,Wednesday,Low
2016-07-09 07:00:00,1,21,7,Saturday,Medium
2016-06-07 09:00:00,3,5,9,Tuesday,Low
2015-12-15 15:00:00,1,31,15,Tuesday,High
2017-03-08 02:00:00,1,55,2,Wednesday,High
2016-11-23 12:00:00,2,17,12,Wednesday,Low
2017-02-09 23:00:00,2,21,23,Thursday,Medium
2016-06-15 00:00:00,1,37,0,Wednesday,High
2016-03-28 14:00:00,3,7,14,Monday,Low
2017-04-25 16:00:00,2,33,16,Tuesday,High
2017-06-02 20:00:00,1,98,20,Friday,High
2016-09-28 08:00:00,1,40,8,Wednesday,High
2017-03-09 11:00:00,4,11,11,Thursday,Low
2016-10-25 12:00:00,3,22,12,Tuesday,Medium
2016-11-15 10:00:00,3,12,10,Tuesday,Low
2016-01-03 07:00:00,3,6,7,Sunday,Low
2016-09-19 16:00:00,1,71,16,Monday,High
2016-03-06 07:00:00,3,9,7,Sunday,Low
2017-04-07 06:00:00,1,41,6,Friday,High
2017-03-02 07:00:00,4,3,7,Thursday,Low
2016-01-12 12:00:00,1,34,12,Tuesday,High
2016-04-18 01:00:00,1,24,1,Monday,Medium
2015-11-22 01:00:00,2,6,1,Sunday,Low
2015-12-21 11:00:00,1,39,11,Monday,High
2017-04-24 10:00:00,2,24,10,Monday,Medium
2017-05-31 20:00:00,3,24,20,Wednesday,Medium
2017-04-17 21:00:00,1,83,21,Monday,High
2016-02-13 10:00:00,3,6,10,Saturday,Low
2017-01-29 18:00:00,3,15,18,Sunday,Low
2017-03-10 12:00:00,2,21,12,Friday,Medium
2016-02-04 02:00:00,2,9,2,Thursday,Low
2016-04-08 21:00:00,2,13,21,Friday,Low
2016-08-12 09:00:00,1,38,9,Friday,High
2017-06-10 21:00:00,1,60,21,Saturday,High
2016-06-22 13:00:00,3,14,13,Wednesday,Low
2016-08-28 16:00:00,3,17,16,Sunday,Low
2017-05-07 16:00:00,1,49,16,Sunday,High
2016-05-26 10:00:00,1,42,10,Thursday,High
2017-04-14 21:00:00,3,17,21,Friday,Low
2015-12-21 14:00:00,2,11,14,Monday,Low
2017-03-03 10:00:00,1,82,10,Friday,High
2016-04-05 10:00:00,1,43,10,Tuesday,High
2017-02-26 09:00:00,1,39,9,Sunday,High
2017-03-26 18:00:00,3,13,18,Sunday,Low
2016-10-04 15:00:00,1,71,15,Tuesday,High
2016-08-31 17:00:00,1,61,17,Wednesday,High
2016-06-25 19:00:00,1,39,19,Saturday,High
2017-02-20 06:00:00,1,41,6,Monday,High
2016-08-18 01:00:00,2,13,1,Thursday,Low
2016-02-05 22:00:00,2,12,22,Friday,Low
2016-08-09 21:00:00,2,20,21,Tuesday,Medium
2016-03-04 05:00:00,3,5,5,Friday,Low
2016-10-14 08:00:00,1,41,8,Friday,High
2016-05-31 00:00:00,1,33,0,Tuesday,High
2016-04-19 18:00:00,1,44,18,Tuesday,High
2017-06-29 23:00:00,1,95,23,Thursday,High
2016-05-12 15:00:00,2,19,15,Thursday,Low
2016-09-09 20:00:00,3,32,20,Friday,High
2016-03-06 01:00:00,2,6,1,Sunday,Low
2016-05-21 05:00:00,1,16,5,Saturday,Low
2016-02-24 01:00:00,1,33,1,Wednesday,High
2016-01-31 21:00:00,3,31,21,Sunday,High
2016-10-06 12:00:00,2,16,12,Thursday,Low
2017-02-08 05:00:00,1,34,5,Wednesday,High
2016-01-14 13:00:00,3,7,13,Thursday,Low
2016-11-23 16:00:00,3,20,16,Wednesday,Medium
2016-04-15 22:00:00,1,34,22,Friday,High
2016-03-13 10:00:00,1,24,10,Sunday,Medium
2016-08-06 17:00:00,3,9,17,Saturday,Low
2016-09-04 22:00:00,1,39,22,Sunday,High
2017-06-01 02:00:00,1,61,2,Thursday,High
2016-02-10 07:00:00,3,4,7,Wednesday,Low
2017-06-24 18:00:00,3,23,18,Saturday,Medium
2016-06-02 20:00:00,2,17,20,Thursday,Low
2016-04-05 21:00:00,3,14,21,Tuesday,Low
2017-04-05 20:00:00,2,33,20,Wednesday,High
2016-01-15 09:00:00,2,3,9,Friday,Low
2016-10-01 08:00:00,3,9,8,Saturday,Low
2017-02-26 00:00:00,3,28,0,Sunday,Medium
2017-04-12 10:00:00,1,76,10,Wednesday,High
2017-04-19 05:00:00,4,4,5,Wednesday,Low
2016-01-15 10:00:00,1,45,10,Friday,High
2017-03-30 22:00:00,3,39,22,Thursday,High
2017-02-28 05:00:00,3,4,5,Tuesday,Low
2016-03-16 15:00:00,3,15,15,Wednesday,Low
2016-07-22 11:00:00,3,33,11,Friday,High
2017-06-20 12:00:00,1,113,12,Tuesday,High
2016-06-14 08:00:00,2,8,8,Tuesday,Low
2017-06-25 18:00:00,3,17,18,Sunday,Low
2016-07-01 00:00:00,1,39,0,Friday,High
2016-03-13 18:00:00,3,11,18,Sunday,Low
2016-08-14 04:00:00,1,16,4,Sunday,Low
2017-01-03 21:00:00,4,10,21,Tuesday,Low
2016-06-02 03:00:00,1,23,3,Thursday,Medium
2017-01-08 17:00:00,4,7,17,Sunday,Low
2016-01-19 17:00:00,3,32,17,Tuesday,High
2017-04-17 21:00:00,1,83,21,Monday,High
2017-01-17 00:00:00,2,18,0,Tuesday,Low
2016-09-02 01:00:00,2,15,1,Friday,Low
2017-03-31 12:00:00,3,43,12,Friday,High
2016-11-17 02:00:00,1,52,2,Thursday,High
2017-03-29 20:00:00,2,35,20,Wednesday,High
2016-08-02 13:00:00,1,57,13,Tuesday,High
2017-04-29 13:00:00,1,47,13,Saturday,High
2016-02-17 10:00:00,3,11,10,Wednesday,Low
2015-11-07 02:00:00,2,10,2,Saturday,Low
2016-10-15 21:00:00,3,97,21,Saturday,High
2017-03-08 17:00:00,1,74,17,Wednesday,High
2016-11-16 04:00:00,3,7,4,Wednesday,Low
2016-05-20 13:00:00,2,14,13,Friday,Low
2016-09-26 07:00:00,1,35,7,Monday,High
2017-01-11 22:00:00,2,20,22,Wednesday,Medium
2017-05-26 07:00:00,1,56,7,Friday,High
2017-04-27 00:00:00,1,76,0,Thursday,High
2015-11-20 10:00:00,3,31,10,Friday,High
2017-05-16 13:00:00,1,96,13,Tuesday,High
2016-11-16 16:00:00,3,19,16,Wednesday,Low
2016-09-02 15:00:00,3,23,15,Friday,Medium
2016-09-05 09:00:00,1,31,9,Monday,High
2016-01-19 14:00:00,3,15,14,Tuesday,Low
2016-08-08 15:00:00,1,69,15,Monday,High
2016-05-19 15:00:00,1,49,15,Thursday,High
2017-03-22 16:00:00,4,8,16,Wednesday,Low
2016-08-11 15:00:00,2,19,15,Thursday,Low
2015-12-24 21:00:00,3,6,21,Thursday,Low
2016-06-24 00:00:00,1,38,0,Friday,High
2016-03-02 10:00:00,2,14,10,Wednesday,Low
2016-07-20 03:00:00,1,28,3,Wednesday,Medium
2017-02-22 19:00:00,3,20,19,Wednesday,Medium
2017-01-16 22:00:00,2,18,22,Monday,Low
2017-04-12 01:00:00,3,14,1,Wednesday,Low
2017-03-06 15:00:00,1,83,15,Monday,High
2016-06-23 00:00:00,2,14,0,Thursday,Low
2017-06-09 22:00:00,4,7,22,Friday,Low
2015-12-03 04:00:00,2,9,4,Thursday,Low
2016-01-30 10:00:00,1,24,10,Saturday,Medium
2016-01-20 13:00:00,3,11,13,Wednesday,Low
2017-04-20 18:00:00,3,35,18,Thursday,High
2016-09-04 23:00:00,1,41,23,Sunday,High
2017-06-07 08:00:00,3,20,8,Wednesday,Medium
2016-02-17 21:00:00,1,42,21,Wednesday,High
2016-08-21 12:00:00,1,38,12,Sunday,High
2017-02-04 08:00:00,4,18,8,Saturday,Low
2016-04-23 05:00:00,3,5,5,Saturday,Low
2017-05-29 22:00:00,3,19,22,Monday,Low
2017-05-31 20:00:00,1,99,20,Wednesday,High
2017-04-27 18:00:00,2,34,18,Thursday,High
2016-11-12 19:00:00,3,11,19,Saturday,Low
2017-03-08 07:00:00,1,44,7,Wednesday,High
2016-08-22 16:00:00,3,16,16,Monday,Low
2017-05-06 21:00:00,2,20,21,Saturday,Medium
2017-05-09 23:00:00,4,6,23,Tuesday,Low
2016-02-10 15:00:00,3,10,15,Wednesday,Low
2016-04-06 21:00:00,2,16,21,Wednesday,Low
2017-05-14 14:00:00,2,13,14,Sunday,Low
2015-12-26 19:00:00,1,19,19,Saturday,Low
2016-10-05 14:00:00,1,66,14,Wednesday,High
2016-07-30 01:00:00,2,10,1,Saturday,Low
2016-07-24 16:00:00,1,31,16,Sunday,High
2016-05-20 22:00:00,3,9,22,Friday,Low
2017-05-22 11:00:00,1,136,11,Monday,High
2016-06-16 11:00:00,3,19,11,Thursday,Low
2016-09-18 11:00:00,2,10,11,Sunday,Low
2017-06-19 16:00:00,1,104,16,Monday,High
2017-06-28 17:00:00,1,105,17,Wednesday,High
2017-01-14 17:00:00,3,15,17,Saturday,Low
2016-12-25 21:00:00,1,38,21,Sunday,High
2017-02-14 04:00:00,1,41,4,Tuesday,High
2017-05-13 07:00:00,3,6,7,Saturday,Low
2017-06-03 16:00:00,2,15,16,Saturday,Low
2016-11-01 06:00:00,1,38,6,Tuesday,High
2016-10-28 16:00:00,1,62,16,Friday,High
2016-09-27 12:00:00,3,26,12,Tuesday,Medium
2016-10-09 09:00:00,2,7,9,Sunday,Low
2017-04-27 21:00:00,1,79,21,Thursday,High
2016-11-10 18:00:00,1,70,18,Thursday,High
2016-09-16 11:00:00,1,58,11,Friday,High
2017-05-30 14:00:00,2,41,14,Tuesday,High
2017-01-17 05:00:00,3,10,5,Tuesday,Low
2017-02-10 06:00:00,1,44,6,Friday,High
2017-04-25 20:00:00,2,42,20,Tuesday,High
2016-05-29 16:00:00,3,16,16,Sunday,Low
2016-09-24 20:00:00,2,13,20,Saturday,Low
2017-02-23 21:00:00,3,110,21,Thursday,High
2016-09-26 06:00:00,1,34,6,Monday,High
2015-11-12 17:00:00,3,6,17,Thursday,Low
2016-12-15 20:00:00,3,21,20,Thursday,Medium
2017-03-05 17:00:00,3,14,17,Sunday,Low
2016-07-12 06:00:00,1,25,6,Tuesday,Medium
2016-11-26 17:00:00,2,9,17,Saturday,Low
2017-02-06 20:00:00,3,18,20,Monday,Low
2017-04-24 19:00:00,1,98,19,Monday,High
2017-02-09 17:00:00,2,21,17,Thursday,Medium
2016-09-10 17:00:00,1,34,17,Saturday,High
2016-04-25 09:00:00,1,47,9,Monday,High
2016-05-24 15:00:00,1,53,15,Tuesday,High
2016-09-22 07:00:00,1,43,7,Thursday,High
2016-06-21 10:00:00,1,49,10,Tuesday,High
2017-02-19 06:00:00,2,12,6,Sunday,Low
2017-04-17 20:00:00,1,87,20,Monday,High
2017-02-09 03:00:00,1,49,3,Thursday,High
2016-10-16 22:00:00,1,51,22,Sunday,High
2016-08-01 13:00:00,2,14,13,Monday,Low
2016-11-22 23:00:00,3,12,23,Tuesday,Low
2017-01-22 15:00:00,4,5,15,Sunday,Low
2016-05-16 18:00:00,1,50,18,Monday,High
2017-02-26 08:00:00,1,36,8,Sunday,High
2017-04-12 14:00:00,1,91,14,Wednesday,High
2016-09-09 16:00:00,3,69,16,Friday,High
2016-10-04 22:00:00,3,15,22,Tuesday,Low
2017-02-15 11:00:00,3,17,11,Wednesday,Low
2017-02-28 11:00:00,1,94,11,Tuesday,High
2017-06-27 01:00:00,1,75,1,Tuesday,High
2017-03-24 15:00:00,1,88,15,Friday,High
2017-06-13 17:00:00,2,47,17,Tuesday,High
2016-10-29 03:00:00,3,4,3,Saturday,Low
2016-09-09 12:00:00,1,65,12,Friday,High
2016-07-22 23:00:00,1,49,23,Friday,High
2016-02-04 17:00:00,1,35,17,Thursday,High
2015-12-21 02:00:00,1,12,2,Monday,Low
2016-09-16 20:00:00,1,81,20,Friday,High
2016-10-13 05:00:00,2,10,5,Thursday,Low
2017-01-08 19:00:00,4,8,19,Sunday,Low
2015-11-05 08:00:00,3,4,8,Thursday,Low
2017-01-22 15:00:00,3,11,15,Sunday,Low
2017-03-30 19:00:00,1,90,19,Thursday,High
2017-05-04 04:00:00,4,1,4,Thursday,Low
2016-11-28 19:00:00,1,81,19,Monday,High
2016-07-27 02:00:00,1,35,2,Wednesday,High
2016-10-07 17:00:00,1,49,17,Friday,High
2015-12-30 14:00:00,1,34,14,Wednesday,High
2016-06-08 19:00:00,2,15,19,Wednesday,Low
2017-01-07 01:00:00,3,12,1,Saturday,Low
2016-01-13 01:00:00,1,21,1,Wednesday,Medium
2016-04-04 21:00:00,1,40,21,Monday,High
2017-06-28 07:00:00,1,54,7,Wednesday,High
2016-05-29 03:00:00,2,6,3,Sunday,Low
2016-02-08 17:00:00,1,34,17,Monday,High
2016-08-30 10:00:00,1,50,10,Tuesday,High
2016-11-23 23:00:00,3,27,23,Wednesday,Medium
2016-10-13 11:00:00,2,17,11,Thursday,Low
2017-01-31 17:00:00,3,18,17,Tuesday,Low
2016-09-02 14:00:00,1,64,14,Friday,High
2016-04-07 12:00:00,2,14,12,Thursday,Low
2016-11-29 22:00:00,2,19,22,Tuesday,Low
2017-04-16 08:00:00,2,15,8,Sunday,Low
2016-05-06 15:00:00,1,46,15,Friday,High
2016-05-28 16:00:00,2,8,16,Saturday,Low
2016-09-09 10:00:00,3,18,10,Friday,Low
2016-12-11 03:00:00,3,5,3,Sunday,Low
2017-04-06 15:00:00,3,26,15,Thursday,Medium
2017-03-19 08:00:00,3,12,8,Sunday,Low
2016-04-06 20:00:00,1,45,20,Wednesday,High
2016-10-05 12:00:00,1,66,12,Wednesday,High
2016-12-25 15:00:00,3,9,15,Sunday,Low
2016-10-19 15:00:00,2,20,15,Wednesday,Medium
2016-02-15 02:00:00,3,6,2,Monday,Low
2017-06-24 18:00:00,4,9,18,Saturday,Low
2015-11-30 03:00:00,3,5,3,Monday,Low
2016-03-04 22:00:00,1,32,22,Friday,High
2016-11-13 06:00:00,2,7,6,Sunday,Low
2016-12-30 18:00:00,3,17,18,Friday,Low
2016-07-03 01:00:00,1,23,1,Sunday,Medium
2016-11-05 07:00:00,1,27,7,Saturday,Medium
2017-06-22 16:00:00,1,103,16,Thursday,High
2016-01-05 20:00:00,1,36,20,Tuesday,High
2017-04-08 18:00:00,1,59,18,Saturday,High
2017-01-17 20:00:00,2,27,20,Tuesday,Medium
2017-03-30 20:00:00,3,49,20,Thursday,High
2016-08-01 21:00:00,1,53,21,Monday,High
2016-01-08 12:00:00,1,42,12,Friday,High
2016-11-10 01:00:00,1,48,1,Thursday,High
2016-07-12 17:00:00,3,20,17,Tuesday,Medium
2017-04-02 22:00:00,2,23,22,Sunday,Medium
2017-06-09 05:00:00,2,18,5,Friday,Low
2017-04-05 11:00:00,4,8,11,Wednesday,Low
2017-02-07 17:00:00,2,23,17,Tuesday,Medium
2016-12-16 06:00:00,3,4,6,Friday,Low
2016-09-30 20:00:00,3,15,20,Friday,Low
2017-03-18 16:00:00,2,14,16,Saturday,Low
2016-05-24 01:00:00,2,11,1,Tuesday,Low
2017-06-22 16:00:00,1,103,16,Thursday,High
2016-08-29 18:00:00,3,17,18,Monday,Low
2017-06-03 20:00:00,1,64,20,Saturday,High
2017-03-15 19:00:00,4,5,19,Wednesday,Low
2017-02-14 19:00:00,4,11,19,Tuesday,Low
2016-03-31 05:00:00,2,8,5,Thursday,Low
2017-06-22 16:00:00,3,60,16,Thursday,High
2017-03-08 03:00:00,1,50,3,Wednesday,High
2017-04-12 17:00:00,1,84,17,Wednesday,High
2017-06-07 18:00:00,4,7,18,Wednesday,Low
2016-03-05 21:00:00,2,10,21,Saturday,Low
2016-10-17 21:00:00,1,73,21,Monday,High
2017-05-17 17:00:00,1,89,17,Wednesday,High
2015-11-18 10:00:00,2,16,10,Wednesday,Low
2016-02-01 21:00:00,1,35,21,Monday,High
2017-04-10 16:00:00,4,9,16,Monday,Low
2016-07-28 16:00:00,1,55,16,Thursday,High
2016-07-23 18:00:00,1,36,18,Saturday,High
2016-02-18 14:00:00,2,14,14,Thursday,Low
2016-12-02 13:00:00,2,18,13,Friday,Low
2016-12-25 14:00:00,1,33,14,Sunday,High
2015-11-05 23:00:00,1,21,23,Thursday,Medium
2017-06-25 00:00:00,3,21,0,Sunday,Medium
2016-04-03 03:00:00,3,4,3,Sunday,Low
2016-08-08 17:00:00,1,66,17,Monday,High
2017-01-08 13:00:00,1,58,13,Sunday,High
2016-09-18 08:00:00,3,9,8,Sunday,Low
2015-12-08 11:00:00,1,28,11,Tuesday,Medium
2017-06-07 02:00:00,3,11,2,Wednesday,Low
2016-01-21 18:00:00,3,19,18,Thursday,Low
2016-10-28 17:00:00,1,66,17,Friday,High
2017-06-03 12:00:00,3,15,12,Saturday,Low
2017-04-21 21:00:00,3,32,21,Friday,High
2016-04-05 12:00:00,1,45,12,Tuesday,High
2015-11-07 01:00:00,1,16,1,Saturday,Low
2017-04-25 19:00:00,4,5,19,Tuesday,Low
2016-10-30 23:00:00,1,44,23,Sunday,High
2016-09-28 22:00:00,1,68,22,Wednesday,High
2017-03-29 01:00:00,1,61,1,Wednesday,High
2016-01-08 15:00:00,1,35,15,Friday,High
2017-05-08 18:00:00,1,89,18,Monday,High
2016-07-11 16:00:00,3,15,16,Monday,Low
2017-02-16 07:00:00,2,13,7,Thursday,Low
2017-06-10 03:00:00,4,3,3,Saturday,Low
2016-10-19 21:00:00,3,46,21,Wednesday,High
2017-06-17 23:00:00,2,17,23,Saturday,Low
2017-04-29 08:00:00,1,35,8,Saturday,High
2016-09-15 02:00:00,2,14,2,Thursday,Low
2017-04-21 22:00:00,4,6,22,Friday,Low
2016-05-19 12:00:00,1,56,12,Thursday,High
2016-02-16 11:00:00,1,39,11,Tuesday,High
2016-03-05 13:00:00,2,6,13,Saturday,Low
2016-04-30 00:00:00,2,13,0,Saturday,Low
2017-02-20 11:00:00,2,31,11,Monday,High
2017-05-05 18:00:00,3,46,18,Friday,High
2016-08-04 00:00:00,1,47,0,Thursday,High
2016-10-06 22:00:00,3,16,22,Thursday,Low
2016-02-23 09:00:00,3,10,9,Tuesday,Low
2016-08-19 03:00:00,3,6,3,Friday,Low
2016-03-21 04:00:00,3,7,4,Monday,Low
2016-12-09 21:00:00,1,73,21,Friday,High
2017-06-20 15:00:00,3,27,15,Tuesday,Medium
2016-06-21 18:00:00,1,60,18,Tuesday,High
2017-05-26 09:00:00,2,22,9,Friday,Medium
2017-01-13 09:00:00,2,14,9,Friday,Low
2017-03-01 23:00:00,2,25,23,Wednesday,Medium
2015-12-16 15:00:00,3,4,15,Wednesday,Low
2016-03-23 15:00:00,2,14,15,Wednesday,Low
2016-01-11 16:00:00,3,10,16,Monday,Low
2017-06-01 17:00:00,2,34,17,Thursday,High
2017-01-19 12:00:00,1,91,12,Thursday,High
2017-01-05 01:00:00,1,50,1,Thursday,High
2016-03-28 12:00:00,2,10,12,Monday,Low
2017-06-10 19:00:00,4,11,19,Saturday,Low
2016-07-28 17:00:00,1,57,17,Thursday,High
2017-03-03 05:00:00,1,34,5,Friday,High
2017-05-05 16:00:00,4,7,16,Friday,Low
2017-03-08 18:00:00,1,72,18,Wednesday,High
2016-02-08 02:00:00,2,7,2,Monday,Low
2017-05-10 21:00:00,2,37,21,Wednesday,High
2017-04-19 01:00:00,2,32,1,Wednesday,High
2016-11-04 09:00:00,1,47,9,Friday,High
2016-06-26 19:00:00,1,39,19,Sunday,High
2016-04-23 11:00:00,1,31,11,Saturday,High
2016-07-21 12:00:00,1,73,12,Thursday,High
2017-04-27 13:00:00,2,29,13,Thursday,Medium
2017-04-09 02:00:00,3,8,2,Sunday,Low
2017-05-21 18:00:00,3,10,18,Sunday,Low
2016-04-13 09:00:00,1,33,9,Wednesday,High
2017-04-02 16:00:00,4,6,16,Sunday,Low
2016-05-05 09:00:00,1,31,9,Thursday,High
2016-01-27 12:00:00,1,44,12,Wednesday,High
2016-11-17 09:00:00,1,49,9,Thursday,High
2016-01-31 04:00:00,1,14,4,Sunday,Low
2016-08-28 16:00:00,2,9,16,Sunday,Low
2016-04-04 23:00:00,3,14,23,Monday,Low
2017-06-22 18:00:00,1,111,18,Thursday,High
2015-12-21 00:00:00,3,4,0,Monday,Low
2016-12-27 14:00:00,1,52,14,Tuesday,High
2016-10-14 18:00:00,2,18,18,Friday,Low
2017-02-10 11:00:00,1,85,11,Friday,High
2016-11-23 20:00:00,3,45,20,Wednesday,High
2015-11-27 01:00:00,2,6,1,Friday,Low
2017-06-12 04:00:00,3,7,4,Monday,Low
2017-03-05 09:00:00,1,39,9,Sunday,High
2016-09-05 12:00:00,3,17,12,Monday,Low
2017-01-13 13:00:00,1,66,13,Friday,High
2016-09-02 14:00:00,1,64,14,Friday,High
2016-04-13 08:00:00,1,24,8,Wednesday,Medium
2017-03-29 23:00:00,4,7,23,Wednesday,Low
2016-10-25 06:00:00,1,35,6,Tuesday,High
2017-01-05 16:00:00,1,80,16,Thursday,High
